mid,message,sentiment
4260675024777950,[吃惊],0
4260050464334170,#魔道祖师# 喜欢一个人，眼里再无它～“带回去，藏起来！”,0
4259802140175640,[男孩儿][心][女孩儿],0
4260029135143430,最想骂人的时候一定要忍住，这是你成长最快的时候,0
4260413615344820,#带着边框一起拍#,0
4261088901587680,荡秋秋,0
4262037637118780,今天深圳地铁行大疆灵眸2+7p拍摄自动生成的一段视频@大疆灵眸手持云台,0
4260730770993130,#世界杯吐槽大会#法国估计得冠军哟,0
4261202543004730,我发表了头条文章:《第一百零七章  接近真相（3）》 第一百零七章  接近真相（3）,0
4260883150046070,#深圳爆料#平沙收费站员工做了这么一件事情，驾驶员吓尿。,0
4260450092394560,#世界杯吐槽大会#看看吧,0
4261886393868540,",",0
4260284522511900,今天和同事有开拓了一块“江山”，准备种更多的菜#年轻不氧化#,0
4259675447426420,"#童年照相馆#我不是药神 
说看就看的一部电影，纸巾已准备好",0
4259967580336980,#世界杯吐槽大会#[鼓掌][鼓掌][哈哈][馋嘴][挖鼻][挖鼻][汗][馋嘴][馋嘴],0
4261694623093170,#世界杯##世界杯吐槽大会#【今晚的比利时和英格兰，你更看好谁？】比利时！卢卡拉要和凯恩争金靴,0
4260370719573400,#世界杯#嗯落寞了我现在也没钱买东西吃饭,0
4260391703758870,只有我自己知道我开始吸烟的真正原因，不是每个吸烟的开始都是为了好玩，装酷,0
4260237978577710,好基友??,0
4260503092042570,"#世界杯吐槽大会# 【法国队决赛对手猜想~~英格兰还是克罗地亚?】英格兰,挺进决赛",0
4260021053466310,"：
  是  遮住  
   ????",0
4261088742331750,开始专注种树的我,0
4260488076827990,7月11日微刊，星期三！1、台风“玛莉亚”将掠过台湾岛北部，11日登陆福清到苍南一带；2、国家知识产权局谈电影《我不是药神》：药企无研发动力，对公众也是损害；3、工信部就手机“黑卡”开展调查处理，约谈两家违规虚拟运营商；4、日媒：日本男子在华涉间谍罪，被判有期徒刑12年；5、?全部获救!被困洞穴18天，泰国12名足球少年和教练终获安全!；6、香港首家共享单车企业宣布停止运营：未能盈利，将退用户押金；7、新条例拟规定：企业名不得随意冠以“中国”“国际”“中华”等字词；8、安徽首例“呼死你”黑产链告破：抓7人解除8万个被骚扰号码 初步核实涉案金额500余万元；9、台当局为讨好美国又上门送钱：捐100万元美元（约合人民币661万元）支持美反恐；10、益阳警方破获世界杯期间特大网络赌球案：9人被抓，涉案千万；11、泰方称中国“零元团”不顾警告出海 旅行社：都是付费自由行 不是“零元团”?且没有提前收到天气预警；12、国家统计局：2018年我国将开展第四次全国经济普查 以摸清我国最新家底和国力；【微语】朝着一定目标走去是“志”，一鼓作气中途绝不停止是“气”，两者合起来就是“志气”。一切事业的成败都取决于此。#深圳工商注册变更注销#,0
4260687356177420,少女的天空,0
4260179296285070,"?°???? ???n??? ?
宁可拼死，不能闲死；
宁可碰壁，不能观壁。
奋斗，就是每日拼搏，不是拼凑。
早安，新的一天??",0
4262125923373090,[心]回家路上[心],0
4261081297542820,我在罗湖万象城顺电打卡下班,0
4261112415775670,壁咚你[偷笑][偷笑],0
4261248952382570,感冒了??。[泪],0
4260438563231650,仔细的看，自己这张脸自己都怕。,0
4260538282034630,"一听价格，你没声了，一看到效果，你又心动了！
于是乎，你到处找类似的产品，然后一次次上当，效果还不理想（如果你上当了，我只能说，多喝点热水，免得堵心）
任何行业都一样，如果你在乎的是质量，就请尊重它的价格；如果你想要的是便宜，请不要妄想会有好质量",0
4261232913420150,#陈伟霆#@william威廉陈伟霆  #陈伟霆入驻北京杜莎##陈伟霆电影大轰炸##陈伟霆橙红年代##陈伟霆风暴舞李俊杰##陈伟霆爵迹幽冥# 早上好啊饱饱。一天的工作又要开始了，早安花果山。,0
4261184565533980,修仙归来，入梦,0
4259759320653990,早起打卡，起床的点个赞,0
4261997941647270,#吴亦凡 skr#因为专业，所以严格。也是对选手和节目的尊重哈,0
4261674200720150,展会上遇到老朋友[允悲],0
4260678246528630,[二哈],0
4260389577016910,#世界杯#[干杯][汗],0
4261087819661810,[吃瓜],0
4259906221516940,太阳好毒,0
4260202133861650,夏天，做一些与夏天搭配的工作,0
4261709243602690,我的生活态度微博里的广告越来越多了，一不小心就下载了好几个app@微博小秘书,0
4261916837159020,我点评了：,0
4261617048385650,#世界杯吐槽大会#路路通,0
4260166997827360,小米上市了，期权股了解下,0
4262138572723970,分享视频,6
4261846141114920,电影《大鱼海棠》里的一个片段，关于“遗憾”。这段台词是这样的。我告诉你什么最可悲：你遇见一个人，犯了一个错，你想弥补想还清，最后你才发现根本无力回天，犯下的罪过永远无法弥补。在这个世界上，最美好的事情是如期而至。最悲伤的事情是那人已远去，你思念千万遍而不得。所有的眼泪都有一个名字，最苦涩的那种，叫做遗憾。,0
4261617958905550,资中挺住,0
4261074360349960,护肤对号入座，这样更好的对顾客的肤质护肤,0
4261455614416640,休息期过得总是那么快,0
4261022493190140,"也许你不知道，
你在路上随便遇到的一个路人甲，
是别人做梦都想见，
却见不到的人。",0
4260884044505980,#世界杯半决赛#怎么办,0
4260016389374750,#我的这颗少女心#,0
4261746887769020,淘票票给你发红包啦！快来领淘票票现金红包，最高88元！复制此消息(德7俊u文忆耀巧霆5静亮晟)，打开淘票票或者支付宝，参与活动即可领取,0
4260876787715800,#世界杯半决赛#加油,0
4259881449983290,#夏季物语#,0
4261948662803800,#世界杯#fvcv,0
4262142355598010,#2018足球之夜# 真球迷，偽球迷；看得懂，看不懂，#世界杯# 今晚我們一起瘋狂吧！#决戰之夜#,0
4260344941945470,今朝有酒今朝醉??,0
4261910792948490,白天泡了一杯咖啡，晚上精神状态很好，睡不着了啊,0
4261145253011990,我点评了：,0
4260543050631940,妹妹凑备很久的服装店开了，各位仙女你们的衣服可以安排上了，大嘎多多支持！！,0
4261812528225070,往事不要再提,0
4262187965111540,#世界杯吐槽大会#只能是法国,0
4261434609258970,今天开始放假啦！好好练习，看看这一身肥肉，自己看了都怕呀！记得减肥！57kg 太可怕啦！去年是53kg，加油??！发此图提醒自己，现在好多裙子衣服都穿不了啦！后天晚上第一次穿短款瑜伽服是因为太胖了不敢穿，一直都穿长款的，为了那些漂亮的衣服、瑜伽服，一定要减肥！打卡第一天！  ?  展开全文,0
4262189616955710,漂亮????,0
4261466419128370,#华大癌变#亲们还觉得我们的基因检测贵吗？你说一个影响一生人的检测为什么不用一个更严谨更专业的角度去看待？而不是货比三家，看看哪家有团购优惠，如果是想省些钱，宁愿不做检测更好，免得自己吓自己！#香港仁和基因检测#,0
4260283037610630,只投螺碗螺蛳粉融合传统工艺骨头加石螺，10几种香辛料文火几十个小时熬汤浓缩制成的，味道鲜美，加上柳州特有的酸笋，整碗粉的味道微酸带辣，使人吃了回味无穷，欲罢不能。记得先领券再买哦[来][赞啊][给力],0
4259885417439570,原来真的抖音没有骗人男生的腿,0
4259770192064700,黄皮〔学名：clausena lansium （lour.）skeels〕芸香科，小乔木，高可达12米。小叶卵形或卵状椭圆形，两侧不对称，圆锥花序顶生；花蕾圆球形，花萼裂片阔卵形，花瓣长圆形，花丝线状，果淡黄至暗黄色，果肉乳白色，半透明，种子1-4粒；4-5月开花，7-8月结果。黄皮原产中国南方，在中国一千五百多年的历史了。中国海南的花果期均提早1-2个月。黄皮是中国南方果品之一，含丰富的维生素c、糖、有机酸及果胶，果皮及果核皆可入药，有消食化痰、理气功效，用于食积不化、胸膈满痛、痰饮咳喘等症，并可解郁热，理疝痛，叶性味辛凉，有疏风解表，除痰行气功效，用于防治流行性感冒、温病身热、咳嗽哮喘、水胀腹痛、疟疾、小便不利、热毒疥癞等症；根可治气痛及疝痛。,0
4260853865840170,从东南到西北～～没有诗，只有远方！！！#步履不停#,0
4261604993983610,我在这里,0
4261674985428190,抓拍，长风破浪会有时,0
4260720542158730,#世界杯吐槽大会#图额咳咳咳1点,0
4261255726011410,#深圳文化#早安,0
4260038300160320,有人说接睫毛就好了。好吧 去接个12mm的[偷笑],0
4260518053072060,叶子都长得这么妖娆,0
4259894310032280,分享图片,6
4259974823463580,#世界杯吐槽大会#？？,0
4260931662499490,我们无法护全每个人，但是我们可以做到不去伤害每个人,0
4261753212694460,网页链接&amp;v=2,0
4261324604927540,小學雞放假了帶他出門玩還嫌棄我不敢開車帶他出門真的四親弟弟,0
4261029766282170,分享图片,6
4261832099351570,睡不着,0
4260384859247280,分享视频,6
4262173083873010,[二哈]这个歌真的洗脑,0
4261642683913450,#世界杯##世界杯吐槽大会#【今晚的比利时和英格兰，你更看好谁？】英格兰，捍卫三狮荣耀,0
4261308288815950,让眉毛野蛮生长,0
4260370867041340,#世界杯##世界杯吐槽大会#【法国vs比利时 谁将率先晋级世界杯决赛？】法兰西,0
4259665837735580,分享图片,6
4260925093660230,武汉见,0
4261979139360420,????????九吉公健康日历---?? ?????????? ??---夏季人们都爱出汗，同样是出汗，天气炎热时，被动出汗虽然照样能让人大汗淋漓，但为什么就不如主动出汗好呢??让我们看看，你是怎样出的汗??,0
4260934405016330,#老邓日记#,0
4261112818041680,你的书，每次都看到不想睡觉。,0
4260232463074970,"【暑假来临 提前准备】
出游不想被各种瓶瓶罐罐折磨
可以随便带上飞机??不需托运
即可体验大牌的感觉    实用又炫酷
有没有心动??的[嘿哈][勾引]",0
4261267721717950,我在#熊猫守护者#养的小竹子终于长成啦！兑换后将种植在陕西秦岭噢~你也快来加入熊猫守护者，一起保护国宝“滚滚”的家吧！ 熊猫守护者,0
4260131447220930,我发表了头条文章:《预防混凝土灌注桩断桩的施工策略》 预防混凝土灌注桩断桩的施工策略,0
4261518466145750,#世界杯半决赛#[干杯],0
4261615576737650,"可乐鸡翅
材料:鸡中翅，可乐，蒜，姜，盐，生菜
步骤:
蒜姜切片，鸡翅正反面各划两刀
洗好鸡翅，控干水，放盐，蒜片，姜片腌制。
爆炒姜蒜，放鸡翅煎到两面金黄。
倒一罐可乐，加老抽，少盐，少水。
煮开后小火慢炖。
最后大火收汁至粘稠",0
4262099193074770,盛怒中  勿答人书喜时之言  多失信怒时之言  多失体以恕已之心恕人则全交以责人之心责已则寡过盛喜中  勿许人物以恕已之心恕人则全交以责人之心责已则寡过盛喜中  勿许人物,0
4262009555468720,#世界杯#谁会赢@用户6501434083,0
4262069953605350,第五届龙岗运动会我四胜三负，被雨淋了三次，疲劳程度远超想像。还好只是热身赛，12天后的天隆杯才是重点。暴露出的用时问题和赛前准备不足下次不会发生。,0
4259932238627870,#张艺兴音乐冒险季#,0
4259795047389770,一位有严重邪yin史的女子的血泪忏悔深圳#戒色笔记##少年强，则中国强！！##大学##戒为良药##戒色，让生活更美好#,0
4261421267003240,都说你喜欢的未必适合你，可是我不喜欢的人，再怎么喜欢我，哪怕聊了一万遍我也不会快乐；我喜欢的人，再怎么不喜欢我，只要一句话我都乐得不行。人是不是都这样，遇见爱的都贱的不行。 ????,0
4260746781127490,夜猫子一个，现在这个点，还有谁没睡吗？,0
4261999224984150,science can't explain how the rock gonna survive in the movie &quot;skyscraper&quot;.[偷笑],0
4260336032788200,#今日贴纸打卡#！ #盛夏光影# 最近懈怠了……一直停留的体重，决定以此微博为证，十斤为目标，明天紫薯，牛奶燕麦为主，我就不信了！,0
4260500307070800,#世界杯吐槽大会#hdyfjb,0
4262058494634450,我的小鸡??，我来宠。,0
4261827569955240,3年前，怎么看都乖乖的感觉[笑cry] 时光一去不复返[跪了],0
4260597472198140,#电视剧猎毒人##王金金不同世界# 10分享@王金金dollar 的歌曲 不同世界-王金金dollar,0
4260127441168350,分享图片,6
4261443929455960,忍了一周，多不容易?(ˉ﹃ˉ?),0
4261804886216900,下雨天都这么多人,0
4262071698468160,看了《我不是药神》，看到最后真的泪目了。现在这个金钱至上的社会，一些黑心钱，根本就没有人去赎罪。还有如今社会的高价药真的是太多了，希望未来的药越来越便宜也是那些等着救命的患者唯一续命的希望，因为他们不想等死。,0
4261617359572120,刚起床在客厅坐了会，小妞巴哒巴哒出来问我，妈妈，为什么我的裤子总是会湿，明明我已经忍住尿了呀。,0
4262125804912980,黄昏夕照,0
4261761093561660,对jk制服和师生恋有着异常强烈的执念，我是变态吗？,0
4261440703176010,#易烊千玺1128生日快乐#,0
4262081635784350,╭mageline┈┈┈┈┈????小红书推荐????╰┈┈??╯自从用了麦吉丽贵妇美颜膏????*奥、**尼、c**全部封存????,0
4260652828763280,@海马体照相馆 #在深圳万象汇#,0
4259968880853810,分享图片,6
4261269211372740,雨天路滑注意安全,0
4261791708163980,"#世界杯##世界杯吐槽大会#【你认为世界杯三四名决赛,球队应该上替补队员嘛?】不会,两队防守稳健",0
4260128960091540,#世界杯#散散心,0
4261123722699790,?  趁你病??要你命,0
4261357933019850,分享图片,6
4261752605218030,那么多明星，一直觉得江疏影的名字取的是最好的，特别有意境，原来是来源于宋词。而现在的人取名字动不动就子轩浩然这样萱那样涵的，真是又俗又烂大街。,0
4261033562421100,如图,0
4262090225082280,#世界杯#bjzvshzbzbbzb,0
4260019753431690,一天天就知道看脚丫子@当一个像太阳的人,0
4262163071692980,分享图片,6
4260220890736200,活着[二哈],0
4261378006490600,分享图片,6
4260708327840250,somewhere in brooklyn (bonus track)   bye啦,0
4260484334850640,yanki? ??????work??????深圳纹身深圳刺青#纹身[超话]#刺青#tattoo##扬鳍刺青##工作花絮#,0
4260318744597010,??,0
4261747693272270,看雨??,0
4259995165846920,喜欢吗[来],0
4261220976522570,#嘿呦猫咪#茉莉花开，喜欢你的洁白无瑕,0
4259853100482230,#世界杯半决赛#喝了,0
4262183888391490,为了撩妹你认识了，抖音为了打车你认识了，滴滴为了旅行你认识了，携程为了吃饭你认识了，美团为了变美??我觉得。。。你有必要认识一下我[呲牙],0
4259897149348620,抖音海底捞...,0
4261211149710260,#今日贴纸打卡# 一周又过去了,0
4262091495464650,"深圳领养
楼下捡到的 
奶牛猫 超级乖炒鸡粘人 会蹭人 抱着也乖乖的 喜欢贴着人睡 
男孩子  指甲都批了好几个 不忍心让它再流浪了
家里已经有一只猫了 两只猫老打架 求好心人领养@七猫娘",0
4259679422872910,你曾是少年(电影少年班主题曲) 很少会 每次听到一首歌都有头皮发麻的感觉 每次听到都会停下正在做的事然后思绪万千 想到曾拥有过好多美好 想到还有好多愿望没有实现 想到还有好多想做的 该做的 都被搁浅在时光的海滩上 哇 这首歌真的是和自己长期以来的状态太符合了 永远都在怀念过去的自己啊 花会再开 月会再圆 候鸟会再来 可人哪 再无少年时,0
4259995070011830,[失望],0
4262186064574580,行走问心安,0
4261730840128060,《大方广佛华严经》圆满瑜伽焰口，佛教的一种仪式，主要是以饿鬼道众生为主要施食对象，令饿鬼得度。施放焰口能使亡者得以往生善道，是对亡者追思的佛事之一，相对阳上之人亦可消灾延寿。法会中除了施食以解除饿鬼饥虚之外，最重要的是为其说法、皈依、授戒，令其具足正见，不再造罪受苦，以祈早日脱离苦趣，成就菩提。愿十方檀越信士欣临寺院，沐手焚香、虔诚礼敬，洗浣身心，断除诸恶，培福修慧，同沾法益！,0
4261887480566540,不知道为什么下午要喝那杯冰美式，现在一点睡意都没有，可是我想睡觉??,0
4259804027492940,我以为我很无聊，当我发现包带变腰带…[偷笑],0
4261779208496540,分享图片,6
4261299397498630,[星星]，@央视新闻  @1818黄金眼  @凤凰网财经    @公安部刑侦局    @理财平台  7月7日，上海虹口区聚胜财富投资有限公司一夜人走楼空，幕后老板卷30亿跑路，7月12日上海多融财富投资平台也出问题。众多老百姓纷纷赶往上海维权 。地方不重视，至今没什么进展，老百姓血汗钱呀!中央人民广播电台经济之声《央广财经评论》的报道，字里行间意味深长！以下有几段描述值得深思：这一波“非法集资”金融风险是在改革前进中出现的问题，也是国家始料未及的。这么多案件，这么多资金，这么多受害者，如不妥善处理，社会能稳定吗？法律还有公平正义吗？这场金融风波是在国家改革的号召下，由地方政府主导，各公权力配合下，发起推开的，由于监管出现问题，造成损失，能让响应政府号召，无过无错的无辜百姓来承担吗？恕直言：所以正确看待、妥善处理是关键！然而我们可以清楚地看到，这些案件并还没有得到妥善解决，这种以“非法集资”来作为金融案件的万灵法宝，它即伤害了无辜百姓，也把政府、官媒、银行……系进了法律的死结。当中国每年定性数千件近万件“非法集资”，而且逐年递增，引发每年数千亿资金损失时，那就一定是政策和管理出现了问题，如果倒过来从百姓身上找原因，那一定是发生方向性的错误。以上是从此文中摘抄录的相关内容。中央人民广播电台是国家级传媒机构。,0
4260883154833150,#世界杯半决赛#4,0
4261715229595490,转行,0
4261399611373900,手工眉做到心中有型的情况下 完全不用设计眉形直接做 出来的效果也同样好看,0
4260509043934010,早安??,0
4261409196266340,#世界杯吐槽大会#48855,0
4261720236961250,???欢迎下单深圳同城可面交,0
4261112649942080,"当你犹豫要不要去做一件事的时候，其实你内心已经有了选择，只是你还没有充足的理由去说服自己。——《解忧杂货店》 ????
今天看了解忧杂货店(2017)的电影，这部电影比想象中好看好多，也让自己的内心没那么烦躁。",0
4260302893363020,心形 1.01 i vs1 ex vg n gia价格2xxxx欢迎推荐,0
4261592680008410,早易烊千玺打榜了啦,0
4261515588335490,#世界杯#来看看,0
4261886653972330,我打济南走过。,0
4259858510889750,运动不是一蹴而就的比拼，而是执着于每一瞬间的坚持！日行15000步的我已激活了一枚暴走勋章！ #运动就是坚持# 你也来试试吧微博运动,0
4259987213378480,#最美星皮肤王嘉尔#,0
4260674378911800,看世界杯比赛,0
4260547475971430,分享图片,6
4262071099005940,是好吃的面包做为早餐的日常@壹点壹客西点梦工场,0
4260569667720410,#世界杯吐槽大会#合肥机场v,0
4261641090481670,强势文化透视社会依次有三个层面 ：技术 、制度 和文化， 小到一个人 ，大到一个国家、一个民族，任何一种命运归根到底都是那种文化属性的产物。我们这个民族总是以有文化自居，却忘了问一句，是有什么文化？是真理真相的文化，还是弱势文化，是符合事物规律的文化，还是违背事物规律的文化 ，归根到底都是那种文化属性的产物 - 不以人的意志为转移。中国的传统文化是皇恩浩荡的文化 他的实用是以皇天在上为先决条件，中国为什么穷，穷就穷在幼稚的思维，穷在期望救主，期望救恩的文化上，这是一个渗透到民族骨子里的价值判断体系，太可怕了。马克思主义道理归根到底一句话：客观规律不以人的意志为转移，什么是客观规律 - 归根到底也是一句话 ：一切以时间、地点和条件为转移强势文化造就强者，弱势文化造就弱者，这是规律 ，也可以理解为“天道 ”，不以人的意志为转移 。强势文化就是遵循事物规律的文化， 弱势文化就是依赖强者的道德期望破格获取的文化 ，也是期望救主的文化 。强势文化在武学上被称为秘笈， 而弱势文化由于易学 、易懂、 易用， 成了流行品种 。,0
4260495093064880,#世界杯半决赛#,0
4259784440168720,#早高峰路况播报# 08:13分， 滨河／景福大厦路段，车流量正常，请司机朋友们文明驾驶，系好安全带。,0
4261810712472440,在等一个不让我喝酒的人,0
4259972537663480,"??
#我不是药神# 
看当今最火的电影??
敷当今最好的面膜

28元送288元大礼包继续火热??进行中…",0
4260256810421990,一叶孤……,0
4260322258387710,??,0
4260737490788640,感受大自然的气息，秋?boss@柳岩,0
4261017019912950,#原创歌手薛之谦#,0
4260780130524350,户口终于办成了，这就成了城市娃，接下来的事就是去弄我的1w5的补贴了，欠了快一万，就靠这个还债了[二哈]。,0
4261363972517150,舒适透气，抗菌抗病毒，有效预防男性疾病...,0
4260621996023060,最近贼喜欢点沙拉简餐[兔子],0
4259967629827590,第一次使用共享汽车，感觉还是挺贵的，跟打的士差不多，幸亏有优惠券…,0
4261620974909380,#世界杯##世界杯吐槽大会#【今晚的比利时和英格兰，你更看好谁？】英格兰，捍卫三狮荣耀,0
4261274860317870,#盛夏光影# 石头剪刀布，输了总会哭,0
4260199226754210,中安,0
4260144994567190,早起的鸟儿有虫吃。,0
4260662332851200,在评论里留言，看你能不能等到一个全部一样的有缘人…… ???,0
4261349699997490,#世界杯吐槽大会##世界杯# 克罗地亚艰难晋级，左路飞翼佩剑突曝因伤无缘决赛，格子军团悬了？天使之翼已折，克罗地亚凉了,0
4261729061899010,#世界杯吐槽大会#有,0
4262069366577260,呆萌呆萌的[喵喵],0
4259666307434400,#studiox#有人有m码的紫色吗，求换！,0
4261739350378420,实力抢镜[允悲][允悲],0
4261693791830170,这车牌号挺好的@深圳交警  @深圳交警机动训练大队,0
4260241274581390,有想法的可以报名了,0
4261672165942370,我点评了邪不压正：,0
4260183297896690,#世界杯吐槽大会#dhdrotuoknng,0
4262153781400210,[猪头][猪头]女孩??[微风],0
4261349993193360,#世界杯吐槽大会##世界杯# 克罗地亚艰难晋级，左路飞翼佩剑突曝因伤无缘决赛，格子军团悬了？天使之翼已折，克罗地亚凉了,0
4259967495820210,#世界杯吐槽大会#[可爱],0
4260377237546120,大晚上饿到发慌，想点外卖，忍住先吃两个桃子??之后还是想点外卖～家里除了水果真的没啥好吃的了零食也没影～,0
4261029879506970,[星星][半星]，签到啦[笑哈哈],0
4262007668311680,#世界杯#法国,0
4259859434824820,六年级调考语文作文满分加油[并不简单][并不简单]作文如下↓↓↓［版权所有 翻版必究］,0
4260898467802540,#世界杯半决赛#43,0
4261587084356270,#丹丹日食po##深圳早安# ??沙拉瓶子??号称可以喝的沙拉 100%原榨蔬果浆 可以作减肥代餐 也可以作为维生素补充剂 方便携带 营养价值高 口感也不错～??甜菜根混合莓类沙拉甜菜根的味道不是很明显 不过莓果口味酸酸甜甜 喝起来很解渴舒畅??羽衣甘蓝牛油果沙拉这个组合完全不像饮品 真的更像…沙拉草 喝起来有点沙沙感 牛油果的香味超浓郁～??木瓜南瓜百香果沙拉超级爱这款的组合！因为几乎都是我的喜欢的蔬果～木瓜的味道占据整个喉咙 百香果味道清新 但南瓜我是喝不太出来啦～早安[太阳],0
4261829993902550,与巴西ana合作很愉快,0
4261729002746180,[爱心]《育儿知识分享》什么是飞机抱？宝妈都看过来！宝宝胀气，肚子疼[抓狂]这么抱1分钟止痛！?三个月以内的宝宝一胀气，哭起来[大哭]就很不好哄，有时妈妈不得不喂奶。可是喂奶喂得太频了，宝宝更容易胀气，这就恶性循环了[撇嘴][撇嘴]试试这种抱法称飞机抱法，外加益生菌调理！很有效。宝妈们学学吧[微笑]同时可以减轻肠绞痛宝宝的痛苦！,0
4261958665970530,#世界杯吐槽大会#,0
4261739405618170,9部烧脑高明骗术电影,0
4261478771325320,今天的腿,0
4260645694068670,每天扫一扫,0
4261960705529280,一大早就等交易！,0
4261618072024280,阳光·棕榈·园,0
4262118159260500,晚餐。#美食#,0
4259939809807160,今天晚上不看动画片！ 为什么？ 饭没吃完…… 回家怎么办？ 洗澡，讲故事，睡觉！回家确实没有看，说的话要做到,0
4261106878783320,分享图片,6
4260630372268010,林峰-愛在記憶中找你歡迎大家點歌，有求必應深圳福田區、羅湖區、龍崗區以及香港提供上門教鋼琴服務，詳情可直接查詢,0
4261295878457310,超大蛙牛,0
4260690086767930,#世界杯吐槽大会##世界杯#4强赛！！,0
4260777433538880,分享图片,6
4261192950216280,决战世界杯，传球拿红包抓娃娃真难抓,0
4261134402293400,深夜，宵未停。,0
4260220555642680,分享图片,6
4262165135488390,下－午－茶超级难找的网红店akimbo cafe,0
4261114197734620,远方的两只怪兽[奥特曼],0
4261091531712260,两三个月没去侨城坊，今天同事去看垂直绿化项目，原来长的还是那么好,0
4260332853667050,[握手],0
4260536886147810,分享图片,6
4262182000337520,昨天的回忆，晚安,0
4262001460909210,#世界杯吐槽大会##世界杯#总决赛了，冠军会是哪支球队，我猜法国！！大家怎么看？,0
4260413916623130,分享图片,6
4262100736591450,第六百五十四天。#523coffee##每日一喝#,0
4261274398948870,#光明新区#感觉如何,0
4262059891759790,"车还是那个车
人还是那个人
衣服也还是那件衣服
但大肚子不见了??
是把左边的随便果和代餐吃了7天的结果，你要来试试吗？??",0
4261782148817410,希望今年别换工作了????????,0
4260863408145220,我在@张杰 #粉丝星系#分享了我最喜欢的一次现场表演，你也快来星系做任务吧！张杰星系,0
4259973062312280,√3,0
4259877368669880,#世界杯半决赛#抽小米红包,0
4261623356933870,真功夫的新品饿棍，饿货来两个??,0
4261242518911170,我发表了头条文章:《财经简报20180713》 财经简报20180713,0
4261844778946000,恩又变白了睡觉醒来就该上班了,0
4260909389629220,#世界杯半决赛#克罗地亚冠军,0
4261380414582220,"这个号不会再上了
如果有需要请移步新号@伊米番 
",0
4260580770123290,屁股烫熟了[允悲]与早上上班骑过来的三无#摩拜红包车# 又汇合了[吃瓜]摩拜单车#摩拜一族##摩族猎人# @摩拜单车深圳 @摩拜单车mobike @摩拜一族深圳 @摩拜一族,0
4261998755513380,卡西欧运动手表 酷爆了[色],0
4259975327466230,"出來行…預佐要還??????但系還得又快佐d??????早晚一片ko你?????? @ shenzhen, guangdong 网页链接",0
4261842156536610,分享图片,6
4260785788307620,这个点。。。还有没睡觉的么,0
4260982848751830,泰国普吉岛沉船事故平安客户83人，23人遇难！首笔赔付约203万，预估平安最大赔付额1343万！平安以最快的理赔告慰不幸，积极协助急速医疗垫付和安排回国等服务！买保险就是买平安！做保险更要选平安[握手],0
4259851385006920,#世界杯吐槽大会##世界杯# 【科比pick法国队，此前nba季后赛中被科比pick的球员接连输球。法国队能挺过这一关吗？】法国不慌，老科只是篮球界的毒奶！,0
4261964077678360,#世界杯#,0
4262134227003630,我的小多肉看电影去了,0
4259700042393400,哈利波特主題酒吧,0
4260865470965820,现在就差法国夺冠了,0
4261005909030540,有故事的餐厅??,0
4261641178209830,aait“汽车改装服务业展览会”,0
4261111395822680,了了断，圆了谎，莫道当时已惘然当作生命里最美的转弯,0
4262025817380150,牛肉,0
4259671411712500,#世界杯吐槽大会#[微笑],0
4261683268858040,吃个茶,0
4260204940447180,分享视频,6
4260212652896120,？？？？！,0
4259816199364770,分享视频,6
4261746321062250,又是大暴雨，大家出行注意安全哦！,0
4261620887079720,"高级灰～～儿童房
设计室内设计本室内设计精选@diy设计家居馆  @创意家居装修设计",0
4261829070679290,观澜2,0
4260167304938810,??皮秒??能解决四大问题?????色斑，主要包括：黄褐斑、咖啡斑、雀斑、晒斑、太田痣等。?????痘印&amp;轻度痘疤?????去除不想要的纹身（黑色、紫色、蓝色等彩色纹身，皮秒激光都能解决！）??皮秒激光治疗后近乎零损伤，术后恢复极快，适合生活节奏快的人。其次，它不会有任何疤痕、色沉、反黑的问题?相约皮秒，一起变美[鲜花],0
4261996972716150,好店分享,0
4261120808398340,[星星][半星]，签到啦[给力],0
4260358090626130,深圳bbr,0
4261838646980070,大咖云集，星光熠熠totwoo时尚智能珠宝和芭莎珠宝一起搞事情,0
4261343404079890,这是什么车？@陈震同学,0
4259940409071520,今日卖出的蜂蜜??,0
4261807516442240,我弟不是人造革，他是真的皮,0
4260555533578280,花的精神 / 自信 独立 蓬勃向上??懂它的人用心与之共同成长甜蜜时光花艺课堂不负青春时光吃货#北京上海南京杭州广州武汉深圳长沙成都新疆内蒙古云南江西西安甜蜜时光烘焙培训学校##面包##欧包/软欧包/亚洲面包精品创业班##ins##小甜品##学甜品##网红蛋糕##网红私房奶油裱花蛋糕创业班培训##北京上海河南山东山西贵州广东福建西点烘焙培训##下午茶##北京上海河南山东山西贵州广东福建西点烘焙培训##网红美食##花艺课程##好看##豆沙裱花蛋糕#,0
4260882936044070,#世界杯半决赛#磨的爱,0
4260165924211260,"记忆是相会的一种方式，忘记是自由的一种形式。
  ----纪伯伦",0
4261421119969260,#世界杯半决赛#,0
4261278920672180,"??厨房为什么要安装空调
1??夏季闷热，温度可达40°以上，客厅空调吹不进来，窗户不能开太大。
2??厨房装空调，是对家人（特别是妻子、母亲）的关怀。
3??厨房装空调，能让厨房由炎热的劳动空间变成清爽的家庭活动空间.",0
4260706058572970,洪湖公园,0
4262180621219970,"#世界杯##世界杯吐槽大会#【法国vs克罗地亚，谁将最终捧得金杯】克罗地亚夺冠,首次夺冠创历史",0
4260875503903120,[二哈],0
4261301834128480,925纯银，项链小海豚。,0
4259942934001960,分享视频,6
