id,userid,message,ts_created
4821654095791780,2741037791,别在下雨了真求求了🌧️ 一年一度欢聚一堂的日子🎂 生日快乐永远幸福[污],2022-10-06 19:23:01
4818701163695672,5285672804,有种美颜相机的帅,2022-09-28 15:49:07
4819525886017977,2522550953,#中国女篮闯入世界杯决赛#太棒啦，激动人心的时刻，喜迎国庆和20大[威武],2022-09-30 22:26:15
4820028589344270,3529585341,不当大情种了 去当高中生了,2022-10-02 07:43:50
4819543925721821,5917719381,下班,2022-09-30 23:37:57
4822069177225974,6632453287,醒不醒恋爱中的傻狗,2022-10-07 22:52:24
4820381590618506,2248859410,昨晚买完票，我一直以为自己是6点50的车，所以我6点半到了南站觉得还来得及，等6点35左右进站我说看下检票口在哪才看到我是40的车，检票口也在最前端，我一下子狂奔起来，可还是迟了38到检票口已经停止检票，门也关了，而下一趟车是11点的，想哭[苦澀]我刷半天刷到一张余票赶紧改签了，这3个多小时我干啥呢，正好早饭也没吃，去老工大那边转转吧[苦澀],2022-10-03 07:06:31
4817885678274370,6227072951,再也不想玩机制本了有阴影了,2022-09-26 09:48:40
4817951671451862,6535248079,天鹅学长试图溜出校门，一路叽叽歪歪被带回。天鹅：我不要面子的吗 #刚刚知道#,2022-09-26 14:10:53
4818864008069186,5365901110,最近流行一个词叫“中年少女”。,2022-09-29 02:36:11
4819520868584565,5075574254,安徽新闻出版职业技术学院#晚安版院#  勇气是在压力之下展现出的优雅。   ——海鸣威 晚安，版院[月亮],2022-09-30 22:06:20
4822210294055922,5826246052,国庆假期结束🔚 新的一天 支棱起来 我的家人们[doge],2022-10-08 08:13:09
4820225067581681,6338842409,和不同的人说不同的话 表现出不一样的态度 是一种非常可贵的能力 是情商高而不是虚伪 改造中[上课了],2022-10-02 20:44:33
4821263334247126,5127135028,走了 明年见 我的家,2022-10-05 17:30:16
4821918127231944,1873850137,为啥每次我都爱吃巢湖的包子,2022-10-07 12:52:11
4820501694778615,6276258222,变成小鸡毛了[收到],2022-10-03 15:03:47
4822062529773974,2943821025,窗外小雨，小两只太可爱[爱你],2022-10-07 22:25:58
4819387124551672,6300509426,闪现[举手],2022-09-30 13:14:53
4818461472068082,3502308420,记录一些有意思的事。,2022-09-27 23:56:40
4820643680359020,6961989076,因为鼻炎最近用了好多卫生纸然后第二天没精神，然后舍友看我的眼神都特别奇怪…合肥,2022-10-04 00:27:59
4818211382756806,1812150190,morning 🥱,2022-09-27 07:22:54
4821724253653007,5633910056,搬家好累，搬了那么多东西还是觉得啥都要买，赶上下雨更累了,2022-10-07 00:01:48
4819511024552640,5536187937,这个宿舍有网，对于异乡他客的我来说，有点安慰,2022-09-30 21:27:13
4818463049128494,7426105584,我真的很话痨 我真的想坐享其成,2022-09-28 00:02:56
4818626321060782,5289185289,芜湖起飞🛫,2022-09-28 10:51:43
4821728558058170,2190090254,降温后的第一张自拍🤳,2022-10-07 00:18:54
4817906757797438,1130626172,海豹开启宣推，同事刚提了车[抱抱],2022-09-26 11:12:26
4822009974620456,5720010108,完成狗生大事   来两个罐头哄哄,2022-10-07 18:57:08
4818853060936482,6534587397,咚💓,2022-09-29 01:52:42
4820077414711656,2344865663,一晃又一秋 有人再见 有人再也不见..,2022-10-02 10:57:50
4819770379602361,5651010910,打卡网红点,2022-10-01 14:37:48
4819897719194284,2017201501,突然很想喝口冰的，趁着天热喝一口不为过，味道真不错…国庆长假第一天，熬个夜,2022-10-01 23:03:47
4822391958015425,5966358488,明明那么孤单，却总说一个人好,2022-10-08 20:15:01
4819870799366009,5744603616,逛了之心城和国够，去了官亭路小吃街 和大学舍友吃了湘菜牛蛙 yummy[馋嘴],2022-10-01 21:16:49
4819861387349318,6469148552,最爱的莫过于中国红 #祝福祖国生日快乐#,2022-10-01 20:39:26
4822353403445609,7539772721,纪念一下呀,2022-10-08 17:41:48
4819779947594115,7753783742,仰首等东风，展喉颂华诞,2022-10-01 15:15:48
4818993255029226,2112334771,#合肥通报2例阳性人员情况##合肥通报2例阳性人员情况# 求求了~稳住啊我大合肥,2022-09-29 11:09:47
4819478669691108,7352535280,苍天啊！大地啊！请赐我转运吧！为什么受伤的总是我[泪]  6月踩空阶梯扭伤脚，7月走路时被石花坛碰伤，9月的今天被电瓶车撞伤，共同之处还都是左腿🙃  哭笑不得[苦涩],2022-09-30 19:18:39
4819870904747210,3174539561,#国庆快乐# 越相遇，越怀念！国庆快乐,2022-10-01 21:17:15
4821234473242012,6676924238,#年龄带给你的是焦虑还是勇气# 焦虑,2022-10-05 15:35:35
4820070154633757,6018705473,#我和山山兔/煌猫猫一起在合肥巡游# @火山风林furinkazan,2022-10-02 10:28:59
4818064535456466,5600243935,就现在 我好想吃鲜芋仙,2022-09-26 21:39:22
4821291192817298,7508956837,又是一个干饭日[馋嘴],2022-10-05 19:20:58
4819968880017560,1746447685,合肥1.5日游,2022-10-02 03:46:34
4820127080514878,5687657026,#plog#,2022-10-02 14:15:11
4820911075361947,5453430946,金色出人意料的还挺耐看[doge],2022-10-04 18:10:31
4820980892960234,5664378402,🖤,2022-10-04 22:47:57
4821881863802074,5725840516,🥂,2022-10-07 10:28:05
4819363116876705,6528587382,开心到起飞,2022-09-30 11:39:29
4818569362410356,6895038420,政务壹号300平,2022-09-28 07:05:23
4820595537085185,6595716835,分享图片,2022-10-03 21:16:41
4818334863070104,5975325947,故事总有新开始[飞机],2022-09-27 15:33:34
4820227680633949,5306921002,分享图片,2022-10-02 20:54:56
4817887795874524,6074116820,#周冬雨 刘昊然#应该没有人能拒绝25岁的刘昊然吧，即使是三金影后周冬雨！一大早就吃上了这个早有苗头的过期瓜，俩小只资源前景都无限好，谈恋爱感觉也很般配呀，期待当事人来一波甜蜜官宣。[喵喵],2022-09-26 09:57:05
4818410602760658,5868382926,今年科大马理论应该会爆,2022-09-27 20:34:32
4821575407504633,5727280169,整理工位  我的工位在办公室角落，买了个小书柜横在外边，桌子上放几个书架，墙上贴一些常用的符号公式、速查手册、元素周期表等等，完美[打call],2022-10-06 14:10:20
4820444810581153,2885871175,#露营,2022-10-03 11:17:45
4820793457907855,6582188142,国庆第三天，合肥地铁客流量进一步下滑，从国庆首日连续2天破百万，今天已经跌到了70万了。这几天如果下雨降温的话，骑车的人应该会减少一些，坐地铁的应该会稍微多一点了。[吃瓜]  #合肥地铁#,2022-10-04 10:23:09
4820559726384357,2718640514,[太阳],2022-10-03 18:54:23
4817861929079009,5117424826,勇敢牛牛 不怕困难[泪],2022-09-26 08:14:18
4821712133428059,5882115434,@方华,2022-10-06 23:13:38
4820514499464291,3948198569,睡恶心了🤢,2022-10-03 15:54:40
4822214740018161,3514103527,假期就这样把我鸽了[苦涩],2022-10-08 08:30:49
4820963311224753,2148699544,居家隔离第一天,2022-10-04 21:38:05
4819884188635885,6271862402,五年之约,2022-10-01 22:10:02
4820470903604880,5050109757,上午休息的时候继续去后面空地捉蝴蝶！昨天的几只蝴蝶被制成标本啦。还剩一只蝴蝶，我来喂它喝点水！,2022-10-03 13:01:26
4821175069316355,5377866319,[悲伤]论姐姐养狗的好处,2022-10-05 11:39:32
4818656866861203,3292073841,如果你有上述这些问题，那你就该健身了！,2022-09-28 12:53:05
4817737890925223,6041046462,学校里的一些野咪咪 虽然不是家养的 但都被学生喂的胖胖的[哈哈] 都很亲人hh  还有很多没拍到的。还有图3的咪咪眼睛不知道怎么了[苦涩]安徽农业大学,2022-09-26 00:01:25
4820218122345043,7247745474,难忘的静谧夜晚。,2022-10-02 20:16:58
4817763786818603,1972466133,[月亮]再度抵达安徽合肥[月亮]，这次换个商务酒店住[给力]，靠近[围观]合肥站的全季酒店（好舒服[good]，非常棒，可以好眠[睡]）,2022-09-26 01:44:19
4820541603842941,6618793373,分享图片,2022-10-03 17:42:22
4821183297749872,6024120480,这个假期你都去了哪,2022-10-05 12:12:14
4819116014178263,6071523156,看着车水马龙 就感觉到国泰民安 我爱祖国妈妈,2022-09-29 19:17:35
4818050714702082,1790159581,few&amp;野间,2022-09-26 20:44:28
4820819807830190,1966609477,快乐小神仙🧡  #我的国庆随记#,2022-10-04 12:07:50
4821175571846172,6572954846,分享图片,2022-10-05 11:41:32
4818602802549760,1484405867,大蜀山负氧离子指数一年比一年少。2015年9月28日，每立方厘米3120个。7年后的今天，1376个。,2022-09-28 09:18:16
4820247335147669,7348850706,#晚霞#,2022-10-02 22:13:03
4820511404853649,5364615384,打卡#万里归途#  彩蛋有战狼！哈哈哈哈哈真的笑死 唯一不爽就是我后排的男的全程打呼噜睡觉 枪声突突突 他呼噜轰隆隆,2022-10-03 15:42:22
4820797476307573,1972825951,谁能相信昨天还是四十度[哆啦a梦害怕],2022-10-04 10:39:06
4818761377650321,6422983607,乡下人第一次进村[熊猫],2022-09-28 19:48:23
4820512733926896,6256355497,挺早的 眉毛画不好的时候 粉底打不匀的时候素面朝天的时候我们就认识了,2022-10-03 15:47:39
4818439380141991,5707705636,人生有酒有朋友，还要有啥？开心喝酒就足够了[doge],2022-09-27 22:28:53
4818840108138983,2479174421,天凉快了，龙虾也不好吃了，要吃螃蟹才对[馋嘴],2022-09-29 01:01:14
4820110957348534,7580273514,#每日一图# 眼线兔与委屈兔[舔屏],2022-10-02 13:11:08
4818700362847331,1580228210,带出来玩开始放飞自我了,2022-09-28 15:45:56
4819770531124010,6413093584,分享图片,2022-10-01 14:38:24
4819856715681060,3445623264,十月第一天✌️,2022-10-01 20:20:52
4820256067424903,7642925237,#十月plog##冒个泡# 1号简简单单的一天接到捧花啦天天开心bb,2022-10-02 22:47:45
4821377683817020,5304188148,发烧的这几天🤒️ 是作息最规律的几天。,2022-10-06 01:04:39
4817950185627016,7190108490,我要回家，国庆我要回家[微笑],2022-09-26 14:05:00
4821135529607970,2511410782,早,2022-10-05 09:02:25
4820842263875362,6022219331,有点冷 但不多,2022-10-04 13:37:05
4821858140029275,5876637738,当不会穿高跟鞋的人看上高跟鞋[泪],2022-10-07 08:53:48
4820991056806779,5653463331,两个人交相辉映 光芒胜过夜晚繁星,2022-10-04 23:28:20
4819473381721180,5998994337,太不容易了[允悲],2022-09-30 18:57:38
4820273272723195,2882369252,啊啊浪漫独身,2022-10-02 23:56:07
4820614794184252,5692420361,从下午开始等，等到了晚上，今天真的很热，但是真的很开心。在巢湖边上，听着水声，偶尔有鸟飞过。 2022年，不出意外的话是今年最后一次穿着短袖看日落了，很喜欢夏天。一个不用营销也很美好的季节，有西瓜，有芒果，和你的相遇也是在夏天，希望下次看夕阳的时候，你可以在我身边。 爱在日落黄昏后。,2022-10-03 22:33:12
4819683386066290,5894906766,一场精彩的职工球赛,2022-10-01 08:52:07
4822365214609830,5949182845,#动物园#,2022-10-08 18:28:45
4820194876720551,2359370611,伸了一整天舌头👅的老可爱,2022-10-02 18:44:36
4820821400360924,3951920701,昨天夏天，今天秋天明天过冬，合肥的天气让人惊艳#合肥天气#,2022-10-04 12:14:11
4820776194934891,5664093295,from 2011➡️2022,2022-10-04 09:14:33
4819365479059899,6061599409,想换个桌布，太丑了😂,2022-09-30 11:48:52
4821558621117162,6334945123,[照相机],2022-10-06 13:03:38
4821965502678491,3490771101,产假倒计时了 快乐也所剩无几了 给果果爸做顿饭 出去吃点好吃的 准备再就业[怒] 网页链接,2022-10-07 16:00:26
4819929935644036,6491295693,我高喊无爱者自由  可余光还是看向了被爱者,2022-10-02 01:11:49
4821344926308816,2620625287,怎么会不遗憾呢，毕竟还没提速到50码啊！  网页链接,2022-10-05 22:54:29
4819047773113182,5596850616,时光清浅～,2022-09-29 14:46:25
4820938463641948,2238467600,[男孩儿]去年今日[女孩儿],2022-10-04 19:59:20
4818022244290404,5138407135,一天天长大，真快,2022-09-26 18:51:20
4820633668029479,6091505043,快乐国庆～,2022-10-03 23:48:12
4819281852499163,5555295048,🏃🏃,2022-09-30 06:16:34
4821887902811394,5620438138,分享图片,2022-10-07 10:52:05
4819644475769603,5367195554,刚刚知道等煎饼的大哥表情都洋溢着幸福！  #刚刚知道#,2022-10-01 06:17:30
4820607415621698,5887060474,零碎的岛屿会找到海,2022-10-03 22:03:53
4818795941855499,5245287107,月光下有两个影子 一个是我的另一个也是我的,2022-09-28 22:05:43
4821197847794040,6703053182,一些滑板🛹日常滑板,2022-10-05 13:10:03
4820090823906544,6223304785,昨天开车赶到合肥的，杭州的三甲节假日都停诊了[苦涩],2022-10-02 11:51:08
4819461973214921,5107428255,我被攻击了,2022-09-30 18:12:18
4820100948953000,2976530444,宫拉拉蒜香炸鸡🧄🍗进驻合肥,2022-10-02 12:31:22
4821868127981974,6083558254,#nj大白#今天突然想，16年迷茫时候有你的声音陪伴，如今成家立业，想想还能找到以前的微博，还能在在微博看到你，真好[馋嘴][馋嘴] @nj大白,2022-10-07 09:33:30
4819531716101388,5231727324,如果你觉得那样看起来很厉害 那随便你,2022-09-30 22:49:26
4821293759990362,7195463345,贴秋膘是从一碗热乎乎的羊肉粉丝开始的[哇],2022-10-05 19:31:10
4819760158605880,7293915526,国庆节快乐！欢度国庆， 盛世华诞，国泰民安！ 我爱我的祖国， 在此！ 祝大家国庆节快乐！,2022-10-01 13:57:11
4822264916219179,7742540493,跑完蜀山法院跑新站，十度的合肥真的冷，好不容易事情办完了，茶杯丢蜀山了[泪],2022-10-08 11:50:12
4821134585106208,5633176813,认识安徽 从这里开始,2022-10-05 08:58:40
4819149768884573,5756323341,三年未见中间借着出差分批次见了几个， 这次出差终于算是见到了最后一个未见的人了 期待疫情结束，早日一起线下相聚,2022-09-29 21:31:42
4820289164675351,6082018200,燃,2022-10-03 00:59:16
4820591125203105,6276891239,感受一下最后夏天的余热,2022-10-03 20:59:09
4817746707876084,5783471255,口罩战士。,2022-09-26 00:36:27
4821710921009238,5256009629,跪了三小时,2022-10-06 23:08:49
4820529469723020,5522061162,离谱啊，在济南穿冲锋衣都给我冻感冒了，刚刚在合肥南换乘，一下车扑面而来的热浪，果真不是同一个季节。,2022-10-03 16:54:09
4819655266403509,5685903671,我们要学会拒绝， 但与此同时， 更要学会减少在拒绝他人时所产生的亏欠感。 不想就是不想， 不愿意就是不愿意， 干脆一点没什么。 千万不要圈养这种亏欠感， 让它成为你的负累。 你要搞清楚的是： 如果说“接受”是+1， 那么拒绝并不是-1， 而是0。 #情感语录##心灵鸡汤##人生感悟##早安心语#  ...全文,2022-10-01 07:00:23
4819041790984774,5296527063,黑色yyds[彩虹屁] ok？,2022-09-29 14:22:39
4820414133438910,7399640784,我应该接住所有的梗，包括老公说我的贪心。说我的爱折腾。说我的乱花钱。说有我这个老婆跟没有一样。我应该都回应，对啊是啊我就是这样子的啊。如果一个人不能理解，或者根本沟通不出来个所以然，那就大方成全对方心中自己的样子。那又如何呢？只要我自己心里清楚啥样的就行。我走我想走的路，过我想过的生活，追求我想要的东西，开心让我开心的心态。,2022-10-03 09:15:51
4820211209863397,2266808933,像诗人依赖着月亮～,2022-10-02 19:49:29
4819901950989854,5895142474,感谢y总的款待。,2022-10-01 23:20:37
4818352898313372,5347379184,#羊了个羊# 过关了[嘻嘻],2022-09-27 16:45:14
4818035728193551,3839384820,恰好此时 两手空空 才无限拥有,2022-09-26 19:44:55
4820632375660878,5487773530,“做生活的艺术家”🎨 我说！回到合肥以后生活质量明显提升了！！谁懂[交税]别幸福死我,2022-10-03 23:43:04
4819591148078422,5888921731,国家一级屁大点事分享家今日分享,2022-10-01 02:45:36
4820586846753631,5445627198,昨天的[doge],2022-10-03 20:42:09
4821691593659828,2848332273,[单身狗],2022-10-06 21:52:01
4820830959697962,6459616536,嘻嘻 推荐,2022-10-04 12:52:09
4821609196294230,6038103218,收到录取通知书啦[月亮代表我的心],2022-10-06 16:24:36
4822246591300039,2812554325,合肥四号线葛大店南地铁站附近发现了一只阿拉斯加#合肥##寻狗# 有没有人认识这狗狗@合肥市小动物关怀中心,2022-10-08 10:37:22
4820638688874277,3015810415,相见恨晚啊！@一口卡旺卡喷死你,2022-10-04 00:08:09
4821197999571701,5837196095,壁纸王者，至尊宝！网页链接,2022-10-05 13:10:38
4820887439936291,3772702365,接芬啦[打call],2022-10-04 16:36:36
4819433219953378,2456348662,活动忙了一上午，午餐就这么解决的,2022-09-30 16:18:03
4822410055916772,6596505767,下雨☔️ 就想着天晴,2022-10-08 21:26:56
4817744376365245,2644791403,周末的夜宵，螃蟹，凤凰蛋，白酒，啤酒🍺 还有邻居的女朋友[允悲],2022-09-26 00:27:10
4822384706061311,3163306324,猜我今天做什么颜色[污],2022-10-08 19:46:11
4821538296040333,7581414784,合肥#plog##今日贴纸打卡# 早晨五点的雨战，昨天宵夜可能吃的不太干净，也许是夜里冻着了…早晨没有赶上大部队，但也勉强入群了[嘻嘻]#跑步#跑步#随手拍##燃动时刻#,2022-10-06 11:42:52
4820143895741647,7720393049,耶回家咯,2022-10-02 15:22:01
4820359922319969,6513689549,20221003  人在旅途d22：巢湖鼓山。鼓山对面是旗山、据说成语“旗鼓相当”就出自这里[哈哈]。鼓山是合肥十峰之一、海拔206米，从正门一口气登到山顶鼓山塔图一、想站山顶眺望一下巢湖市区，树高挡着视线，只能往后山走大路下山。下山途中偶尔可以看到巢湖东站、巢湖市政府、西面在夕阳里闪 ...全文,2022-10-03 05:40:26
4817936236417668,6535248079,上海海洋大学团宠黑天鹅，孵出小宝宝啦 #刚刚知道#,2022-09-26 13:09:34
4819524681208696,5247419156,分享图片,2022-09-30 22:21:29
4818730599056737,6570592093,#房地产#合肥身边事#合肥楼市##合肥#合肥,2022-09-28 17:46:05
4819288508336424,5640836498,周五，早安[微风] 我爱数码,2022-09-30 06:43:01
4820186866124423,6036374679,朋友圈没人理 来微博发发૮₍ ⸝⸝•̥𖥦•̥⸝⸝ ₎ა,2022-10-02 18:12:46
4819889258758255,6079565725,希望新的一年里，阿拉斯加事事顺我心，嗯嗯鹅鹅，快快乐乐的挣钱哈！,2022-10-01 22:30:10
4820541250472287,5097264786,10.3～吃席日打卡～希望我的朋友能永远幸福🎎今天真的好热[允悲] 今日穿搭～抓住夏天的小尾巴[微风]#plog##随手拍#,2022-10-03 17:40:58
4819140353199871,5800579940,坐在露姐的副驾 听着我最爱的一首歌,2022-09-29 20:54:18
4820948231914462,2346134850,分享图片,2022-10-04 20:38:10
4820655415495714,1997410013,和好朋友们相聚 再告别 下次见面时间，确实未知了,2022-10-04 01:14:37
4820804800091413,5541742410,#穿越火线#解说怪咔   出门丢垃圾 进不去了,2022-10-04 11:08:13
4818048772736216,5422417909,分享图片,2022-09-26 20:36:45
4818781589209504,6011770388,分享图片,2022-09-28 21:08:41
4820968202307885,5644189658,其实跟朕孩穿的是情侣装 但是他不愿意露脸，那我独自美丽吧,2022-10-04 21:57:31
4820269237804267,5529207218,#国庆节#,2022-10-02 23:40:05
4821148133492925,6234542055,冷,2022-10-05 09:52:30
4819885262113064,5543849966,彦，你没有来过安徽吧？带你看看国庆这天安徽的省会合肥。这是合肥的之心城，p3是有好多人在跳舞哎，如果你也在的话肯定是人群中最耀眼的那个吧。以后我去哪都带你看看，好吗？@lsaac36 #高彦#,2022-10-01 22:14:18
4821486130954421,1567054203,没想到国庆节第一次出门是去学校见导师[二哈],2022-10-06 08:15:34
4821695817584732,5046692026,第一次参加老乡会[二哈]  over~,2022-10-06 22:08:48
4820881211133228,1854735935,毛衣的季节来辣～,2022-10-04 16:11:51
4819760372517288,6307168068,不要管我啦[舔屏],2022-10-01 13:58:02
4822041323115981,2824976164,分享图片,2022-10-07 21:01:43
4820893605565717,1878052245,正在充电的小朋友～[笑cry][笑cry],2022-10-04 17:01:06
4820292377773610,5023861177,大！肉！串！,2022-10-03 01:12:02
4820034516419892,5967536085,哇哦,2022-10-02 08:07:23
4818334979459921,5487753835,你根本不知道分开的原因是什么，也不用知道 网页链接,2022-09-27 15:34:02
4819019629330524,6582188142,郑州的星巴克门店其实一共也就50家，比合肥40来家多几个门店而已。但是郑州机场一下占三个，高铁站占俩，会让人有种郑州星巴克很多的错觉。[doge]  #他山之石#,2022-09-29 12:54:34
4818108584561721,6062008122,今晚在操场去一个社团玩  突然好多弟弟喊我去唱歌  才发现自己唱歌跳舞都不会 下辈子一定从小学唱歌跳舞哈哈哈哈哈[泪],2022-09-27 00:34:25
4822012214117836,5422029407,假期怎么过的这么快[泪]最后一天抓紧吃吃吃喝喝喝~接下来又是封校的一周,2022-10-07 19:06:03
4820911221375414,6404836981,真的吃不够[悲伤]@肯德基 这么冷的天，我风雨无阻[嘻嘻],2022-10-04 18:11:05
4817765325603569,5239016496,在时间管理失败的情况下依然可以情绪稳定，在情绪崩溃的情况依然可以按时生活，这样算不算成熟了？,2022-09-26 01:50:26
4820266003728773,6594041868,今天去了开福寺，看到好多新人在寺里拍婚纱照，略感突兀，本为佛门圣地，理应安宁，后来细想既然佛本普渡众生，人间常有之事皆现于此便也该当，只是祷求新婚夫妇的笑靥能常如今日。 中途偶遇一无人凉亭，烈日骄阳下在此石凳躺下乘凉也好生快活，亭顶的仙鹤松柏栩栩如生，如在往日仰视都无这端美妙自在；亭间虽是夕夕热风，但也畅快自然，想便所谓的宁静安泰皆若此。 在佛与菩萨面前都虔求了心愿，但愿皆实现。,2022-10-02 23:27:14
4819864964825591,5758120092,幸福不是什么都拥有，而是你拥有的东西让你感到快乐,2022-10-01 20:53:39
4817743322286910,7480261759,周末,2022-09-26 00:23:00
4820853898610240,3202834773,[哆啦a梦害怕][哆啦a梦害怕],2022-10-04 14:23:18
4820563833657117,2354373115,热🔥,2022-10-03 19:10:42
4819855334969415,5365896858,#plog##随手拍##hi十月#,2022-10-01 20:15:23
4817969185559229,6271593209,🙋,2022-09-26 15:20:30
4819462647191985,1064443200,#女性健康必修课##微博健康公开课#  这是我应该做的！ 感谢平台感谢网友！ 科普如果没人看等于0,2022-09-30 18:14:59
4819791934654700,5867636621,成都团团君 太开心了🎈🎈,2022-10-01 16:03:27
4819909181704101,5835894785,国庆快乐，晚安，玛卡玛卡！,2022-10-01 23:49:21
4819533766068959,2782741061,这么好的路限速120[微笑],2022-09-30 22:57:35
4820637057291142,5780310162,📷,2022-10-04 00:01:40
4820184201956590,1435039574,人信奉造神，也就顺带喜欢造顶。  穹顶建筑就是典范。穹顶建筑始于罗马，穹顶是对人对天空的信仰，穹顶之下是人的寄托，穹顶之上，是信奉的诸神所在吧。  不知道会不会天机巧合，资本投机的巅峰也许正是“穹顶之巅”：美股正在构建巨型“圆弧顶”？！  美国股市（道琼斯指数、纳斯达克指数、标准普尔指数）技术上也正好构建了跨度长达2年的“圆弧顶”，目前处于颈线位：  不过记着：穹顶是对人对天空的信仰，穹顶之下是人的寄托，穹顶之上，是信奉的诸神所在吧。  但穹顶再下面呢？中国古代大型墓穴也多用穹顶  穹顶之巅：美股巅峰信仰？,2022-10-02 18:02:11
4821343847319989,5371889591,偶尔烦人,2022-10-05 22:50:12
4818305817514978,7318679121,新衣服耶～ 天气快变冷吧！[鼓掌] 安徽农业大学,2022-09-27 13:38:09
4818684030488462,6219402278,还不错,2022-09-28 14:41:02
4819771038634548,1949880231,热辣滚 烫,2022-10-01 14:40:25
4822085664246790,1731666013,#如果今天你觉得七天很短# 𓂩抓住假期の小尾巴ᗦ↞[月亮],2022-10-07 23:57:55
4821649411539002,5726183977,🆘下一天雨了，明天不要再下了！！！,2022-10-06 19:04:23
4817943919596901,5096848185,买房时销售嘴里的苏 宜 板块，好了，现在苏倒了，宜终于要开业了。坐等12.26号“搬货”回家,2022-09-26 13:40:06
4821960296497243,2553513202,分享图片,2022-10-07 15:39:44
4819172033305616,5659474405,我打我自己,2022-09-29 23:00:11
4818062967050492,5204056700,周一在国庆放假的焦虑中结束🔚 #plog##日常碎片plog##校园生活##我的美食日记#,2022-09-26 21:33:09
4820993694499028,1804294604,逍遥津里的新馆 场馆不大 但是光影效果蛮好的 很震撼  决战·逍遥津 简单明了的介绍历史故事 沉浸式体验  就是排队时间太长 因为一次进12个人 一组需要10min  除此之外还不错 不考虑排队时间 性价比很高！ 错开高峰体验感应该会更好,2022-10-04 23:38:48
4822435779838224,6644154070,[照相机],2022-10-08 23:09:08
4820592711438899,6095310301,分享图片,2022-10-03 21:05:27
4819830953214773,5910854233,love you love me,2022-10-01 18:38:30
4819009709803914,7365237312,偷外卖的都亖了,2022-09-29 12:15:10
4819571430918602,5497941191,能开心的话，当笨蛋也没关系#plog#,2022-10-01 01:27:15
4819805330737026,6881619487,吃不饱三战士,2022-10-01 16:56:41
4820197640241835,5344537697,退休后的生活💐,2022-10-02 18:55:35
4819124100274415,3556066114,万万没想到～芦丁鸡🐔下蛋🥚了[鼓掌] 攒着，凑一盘开火🔥！,2022-09-29 19:49:43
4820919702523735,2949784787,[打call][打call],2022-10-04 18:44:48
4821699842806367,7746025653,确实好haò吃啊bushi  (๑`･ᴗ･´๑)#日常#,2022-10-06 22:24:48
4818093765563343,5656732493,和好朋友一起深夜吃炸鸡🍗,2022-09-26 23:35:32
4821151802726073,5738234910,男保姆日常,2022-10-05 10:07:05
4819225950028424,7793245107,如果生活扛不住，那就不要硬扛，搬过来包吃又包住[打call][打call],2022-09-30 02:34:26
4821866730227645,1352106723,#冒个泡# 国庆最后一天，平凡而又充实,2022-10-07 09:27:57
4821967967883489,5848381305,3月到10月，从小店接手到现在，7个月，就像小孩子一样去呵护，从50单，到100单，到500单，到1000单，2000+，3000+，直到单日销售额破5.5w😭工作不易，在我陌生的领域似乎看到了希望，我会继续努力的#母婴# 现在的我也算是母婴类目的一员啦#宝妈#,2022-10-07 16:10:14
4821909457869382,7447654873,我用心 我用真心待你 但不执着于你，活在缘分中 而非关系里摄影#摄影##日落##ootd#,2022-10-07 12:17:44
4820142699315625,2838584600,💇,2022-10-02 15:17:15
4819177153760018,6268662248,今天运动量又达标了,2022-09-29 23:20:32
4819755569775112,5339303848,狗狗主人也难断的家务事，“汪汪队”为一个球互不相让！“不是球的事，是在狗圈的面子”,2022-10-01 13:38:57
4820999147886292,5748660788,假期愉快~,2022-10-05 00:00:29
4819442158535957,5481786248,国庆唯一的盼头。。。我谢谢你 要七天假有啥用坐不同形式的牢罢了[睡],2022-09-30 16:53:34
4821238898495002,2947493593,应该能吃了吧,2022-10-05 15:53:10
4822085492282956,7240209889,何凯文考研英语每日一句谐星的机智[doge]#机智的医生生活#,2022-10-07 23:57:14
4820240951940633,6474979853,国庆节需要礼物 国庆节需要能量 网页链接,2022-10-02 21:47:41
4822034675146245,5654306914,明天我指定减肥🙊🙊,2022-10-07 20:35:18
4818217350989382,6987450530,@军事小喇叭：#军事##讲武堂##军迷天地##武器装备#  轰-20.即将来临中国空军装备全面进入20时代！[加油][赞],2022-09-27 07:46:37
4820635828093632,6448023316,夜爬小土丘,2022-10-03 23:56:46
4817906649010189,6284526573,我从来都不好 就像你说的 我又怎么了,2022-09-26 11:12:00
4821543467355883,3319928930,就这样吧凑不够九张图了，下次白天再去一次合柴，太晚去好多都关门了,2022-10-06 12:03:25
4821734404916055,3835501675,富贵官方打卡 国庆起码要出个门吧～ 安徽名人馆&amp;渡江战役纪念馆,2022-10-07 00:42:08
4820317208051849,1803819797,#好好吃饭##国庆# 充实的一天结束了🌝,2022-10-03 02:50:42
4821886473601052,5654493056,md.以后上厕所再不穿衣服冻死得了！一早上想钻进地缝里去！冬天洗手真受罪啊！,2022-10-07 10:46:23
4819756446909017,5015021803,九月和新同学吃吃喝喝[赢牛奶],2022-10-01 13:42:26
4822090077965142,2873119247,救命啊(๑˃̥̩̥̥̥̥̆ಐ˂̩̩̥̥̩̥̆৭)明天8点45上班，要上班了[苦涩]我天还没有聊完，一本书也没看完假期就没啦,2022-10-08 00:15:27
4817941885356321,5241117676,分享图片,2022-09-26 13:32:01
